,COUNTRY,MISSION,DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
39256,ITALY,ITALY-ROME,9/17/2013,0,55,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39257,JAPAN,JAPAN-KOBE,9/17/2013,10,25,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39258,JAPAN,JAPAN-TOKYO,9/17/2013,19,164,220,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39259,KAZAKHSTAN,KAZAKSTAN-ALMATY,9/17/2013,3,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39260,KAZAKHSTAN,KAZAKSTAN-ASTANA,9/17/2013,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39261,KENYA,KENYA-MOMBASA,9/17/2013,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39262,KENYA,KENYA-NAIROBI,9/17/2013,0,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39263,CAMBODIA,CAMBODIA-PHNOMPENH,9/17/2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39264,KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,9/17/2013,6,89,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
39265,SRI LANKA,SRILANKA-COLOMBO,9/17/2013,0,378,78,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
39266,SRI LANKA,SRILANKA-HAMBANTOTA,9/17/2013,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39267,SRI LANKA,SRILANKA-JAFFNA,9/17/2013,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39268,MALDIVES,MALDIVES-MALE,9/17/2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39269,MYANMAR,MYANMAR-MANDALAY,9/17/2013,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39270,MYANMAR,MYANMAR-YANGON,9/17/2013,0,32,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
39271,MOZAMBIQUE,MOZAMBIQUE-MAPUTO,9/17/2013,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39272,MAURITIUS,MAURITIUS-PORTLOUIS,9/17/2013,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39273,MALAYSIA,MALAYSIA-KUALALUMPUR,9/17/2013,0,535,66,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
39274,NIGERIA,NIGERIA-ABUJA,9/17/2013,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39275,NIGERIA,NIGERIA-LAGOS,9/17/2013,0,15,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39276,NETHERLANDS,NETHERLANDS-THEHAGUE,9/17/2013,2,102,32,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
39277,NORWAY,NORWAY-OSLO,9/17/2013,0,74,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39278,NEPAL,NEPAL-KATHMANDU,9/17/2013,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39279,NEW ZEALAND,NEWZEALAND-WELLINGTON,9/17/2013,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39280,OMAN,OMAN-MUSCAT,9/17/2013,0,222,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39281,PAKISTAN,PAKISTAN-ISLAMABAD,9/17/2013,0,0,18,12,0,0,1,0,0,0,0,0,0,1,0,0,0,268,0,0,0
39282,PERU,PERU-LIMA,9/17/2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39283,PHILIPPINES,PHILLIPINES-MANILA,9/17/2013,1,10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
39284,POLAND,POLAND-WARSAW,9/17/2013,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39285,PORTUGAL,PORTUGAL-LISBON,9/17/2013,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
39286,ROMANIA,ROMANIA-BUCHAREST,9/17/2013,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39287,RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,9/17/2013,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39288,SINGAPORE,SINGAPORE-SINGAPORE,9/17/2013,0,253,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39289,SLOVAK REPUBLIC,SLOVAKIA-BRATISLAVA,9/17/2013,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39290,SLOVENIA,SLOVENIA-LJUBLJANA,9/17/2013,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39291,SWEDEN,SWEDEN-STOCKHOLM,9/17/2013,0,87,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39292,THAILAND,THAILAND-BANGKOK,9/17/2013,0,429,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39293,THAILAND,THAILAND-CHIANGMAI,9/17/2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39294,TURKEY,TURKEY-ANKARA,9/17/2013,0,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39295,TURKEY,TURKEY-ISTANBUL,9/17/2013,0,28,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39296,TAIWAN,TAIWAN-TAIPEI,9/17/2013,1,85,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39297,UNITED STATES OF AMERICA,USA-ATLANTA,9/17/2013,1,87,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39298,UNITED STATES OF AMERICA,USA-CHICAGO,9/17/2013,0,169,72,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39299,UNITED STATES OF AMERICA,USA-HOUSTON,9/17/2013,0,87,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39300,UNITED STATES OF AMERICA,USA-NEWYORK,9/17/2013,0,239,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39301,UNITED STATES OF AMERICA,USA-SANFRANCISCO,9/17/2013,0,460,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39302,UZBEKISTAN,UZBEKISTAN-TASHKENT,9/17/2013,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39303,VIETNAM,VIETNAM-HANOI,9/17/2013,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39304,VIETNAM,VIETNAM-HO-CHI-MINHCITY,9/17/2013,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39305,YEMEN,YEMEN-SANAA,9/17/2013,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39306,SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,9/17/2013,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39307,SOUTH AFRICA,SOUTHAFRICA-DURBAN,9/17/2013,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39308,SOUTH AFRICA,SOUTHAFRICA-PRETORIA,9/17/2013,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39309,UNITED ARAB EMIRATES,UAE-ABUDHABI,9/18/2013,0,50,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39310,UNITED ARAB EMIRATES,UAE-DUBAI,9/18/2013,0,265,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39311,ARGENTINA,ARGENTINA-BUENOSAIRES,9/18/2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39312,ARMENIA,ARMENIA-YEREVAN,9/18/2013,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39313,AUSTRALIA,AUSTRALIA-CANBERRA,9/18/2013,0,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39314,AUSTRALIA,AUSTRALIA-MELBOURNE,9/18/2013,0,137,27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39315,AUSTRALIA,AUSTRALIA-PERTH,9/18/2013,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39316,AUSTRALIA,AUSTRALIA-SYDNEY,9/18/2013,1,161,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39317,AUSTRIA,AUSTRIA-VIENNA,9/18/2013,0,59,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39318,BELGIUM,BELGIUM-BRUSSELS,9/18/2013,0,49,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39319,BANGLADESH,BANGLADESH-CHITTAGONG,9/18/2013,0,322,2,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
39320,BANGLADESH,BANGLADESH-DHAKA,9/18/2013,0,1422,55,8,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,2
39321,BANGLADESH,BANGLADESH-RAJSHAHI,9/18/2013,0,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39322,BULGARIA,BULGARIA-SOFIA,9/18/2013,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39323,BAHRAIN,BAHRAIN-ALDIYA,9/18/2013,0,58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39324,BRAZIL,BRAZIL-BRASILIA,9/18/2013,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39325,BRAZIL,BRAZIL-SAOPAULO,9/18/2013,0,41,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39326,BRUNEI,BRUNEI-DARUSSALAM,9/18/2013,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39327,CANADA,CANADA-OTTAWA,9/18/2013,0,31,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39328,CANADA,CANADA-TORONTO,9/18/2013,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39329,SWITZERLAND,SWITZERLAND-BERNE,9/18/2013,0,134,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39330,CHINA,CHINA-BEIJING,9/18/2013,0,79,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39331,CHINA,CHINA-GUANGZHOU,9/18/2013,0,54,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39332,CHINA,CHINA-HONGKONG,9/18/2013,0,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39333,CHINA,CHINA-SHANGHAI,9/18/2013,0,91,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39334,COLOMBIA,COLOMBIA-BOGOTA,9/18/2013,0,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39335,CZECH,CZECH-PRAGUE,9/18/2013,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39336,GERMANY,GERMANY-BERLIN,9/18/2013,0,154,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39337,GERMANY,GERMANY-FRANKFURT,9/18/2013,2,134,42,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
39338,GERMANY,GERMANY-HAMBURG,9/18/2013,1,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39339,GERMANY,GERMANY-MUNICH,9/18/2013,10,168,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39340,DENMARK,DENMARK-COPENHAGEN,9/18/2013,0,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39341,EGYPT,EGYPT-CAIRO,9/18/2013,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
39342,ETHIOPIA,ETHIOPIA-ADDISABABA,9/18/2013,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39343,FINLAND,FINLAND-HELSINKI,9/18/2013,3,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39344,FRANCE,FRANCE-PARIS,9/18/2013,0,653,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39345,UNITED KINGDOM,UK-BIRMINGHAM,9/18/2013,0,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39346,UNITED KINGDOM,UK-EDINBURGH,9/18/2013,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39347,UNITED KINGDOM,UK-LONDON,9/18/2013,16,1133,264,11,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
39348,GHANA,GHANA-ACCRA,9/18/2013,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39349,GREECE,GREECE-ATHENS,9/18/2013,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
39350,HUNGARY,HUNGARY-BUDAPEST,9/18/2013,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39351,INDONESIA,INDONESIA-BALI,9/18/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39352,INDONESIA,INDONESIA-JAKARTA,9/18/2013,6,25,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39353,INDONESIA,INDONESIA-MEDAN,9/18/2013,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39354,IRELAND,IRELAND-DUBLIN,9/18/2013,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39355,IRAN,IRAN-BANDARABBAS,9/18/2013,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39356,IRAN,IRAN-TEHRAN,9/18/2013,1,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39357,IRAN,IRAN-ZAHEDAN,9/18/2013,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39358,ISRAEL,ISRAEL-TELAVIV,9/18/2013,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39359,ITALY,ITALY-MILAN,9/18/2013,2,73,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39360,ITALY,ITALY-ROME,9/18/2013,1,48,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39361,JAPAN,JAPAN-KOBE,9/18/2013,13,45,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39362,JAPAN,JAPAN-TOKYO,9/18/2013,26,213,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39363,KAZAKHSTAN,KAZAKSTAN-ASTANA,9/18/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39364,KENYA,KENYA-MOMBASA,9/18/2013,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39365,KENYA,KENYA-NAIROBI,9/18/2013,0,24,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39366,CAMBODIA,CAMBODIA-PHNOMPENH,9/18/2013,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39367,LAOS,LAOS-VIENTIENE,9/18/2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39368,SRI LANKA,SRILANKA-COLOMBO,9/18/2013,0,410,56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
39369,SRI LANKA,SRILANKA-HAMBANTOTA,9/18/2013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39370,SRI LANKA,SRILANKA-JAFFNA,9/18/2013,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39371,MALDIVES,MALDIVES-MALE,9/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39372,MEXICO,MEXICO-MEXICOCITY,9/18/2013,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39373,MYANMAR,MYANMAR-MANDALAY,9/18/2013,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39374,MYANMAR,MYANMAR-YANGON,9/18/2013,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
39375,MOZAMBIQUE,MOZAMBIQUE-MAPUTO,9/18/2013,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39376,MAURITIUS,MAURITIUS-PORTLOUIS,9/18/2013,0,110,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39377,MALAYSIA,MALAYSIA-KUALALUMPUR,9/18/2013,0,593,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
39378,NIGERIA,NIGERIA-ABUJA,9/18/2013,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39379,NIGERIA,NIGERIA-LAGOS,9/18/2013,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39380,NETHERLANDS,NETHERLANDS-THEHAGUE,9/18/2013,1,97,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39381,NORWAY,NORWAY-OSLO,9/18/2013,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39382,NEPAL,NEPAL-KATHMANDU,9/18/2013,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39383,NEW ZEALAND,NEWZEALAND-WELLINGTON,9/18/2013,0,50,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39384,OMAN,OMAN-MUSCAT,9/18/2013,0,241,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39385,PAKISTAN,PAKISTAN-ISLAMABAD,9/18/2013,0,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,1
39386,PERU,PERU-LIMA,9/18/2013,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39387,PHILIPPINES,PHILLIPINES-MANILA,9/18/2013,8,11,14,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
39388,POLAND,POLAND-WARSAW,9/18/2013,0,55,6,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39389,PORTUGAL,PORTUGAL-LISBON,9/18/2013,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39390,ROMANIA,ROMANIA-BUCHAREST,9/18/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39391,RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,9/18/2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39392,SUDAN,SUDAN-KHARTOUM,9/18/2013,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
39393,SINGAPORE,SINGAPORE-SINGAPORE,9/18/2013,0,182,115,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39394,SLOVAK REPUBLIC,SLOVAKIA-BRATISLAVA,9/18/2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39395,SWEDEN,SWEDEN-STOCKHOLM,9/18/2013,0,217,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39396,THAILAND,THAILAND-BANGKOK,9/18/2013,0,407,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39397,THAILAND,THAILAND-CHIANGMAI,9/18/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39398,TURKEY,TURKEY-ANKARA,9/18/2013,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39399,TURKEY,TURKEY-ISTANBUL,9/18/2013,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39400,TAIWAN,TAIWAN-TAIPEI,9/18/2013,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39401,UKRAINE,UKRAINE-KYIV,9/18/2013,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
39402,UNITED STATES OF AMERICA,USA-ATLANTA,9/18/2013,1,129,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39403,UNITED STATES OF AMERICA,USA-CHICAGO,9/18/2013,0,120,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39404,UNITED STATES OF AMERICA,USA-HOUSTON,9/18/2013,0,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39405,UNITED STATES OF AMERICA,USA-NEWYORK,9/18/2013,0,215,80,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39406,UNITED STATES OF AMERICA,USA-SANFRANCISCO,9/18/2013,0,394,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39407,UZBEKISTAN,UZBEKISTAN-TASHKENT,9/18/2013,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39408,VIETNAM,VIETNAM-HANOI,9/18/2013,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
39409,VIETNAM,VIETNAM-HO-CHI-MINHCITY,9/18/2013,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
39410,YEMEN,YEMEN-SANAA,9/18/2013,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
39411,SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,9/18/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39412,SOUTH AFRICA,SOUTHAFRICA-DURBAN,9/18/2013,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39413,SOUTH AFRICA,SOUTHAFRICA-PRETORIA,9/18/2013,0,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39414,UNITED ARAB EMIRATES,UAE-ABUDHABI,9/19/2013,0,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39415,UNITED ARAB EMIRATES,UAE-DUBAI,9/19/2013,0,261,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39416,ARGENTINA,ARGENTINA-BUENOSAIRES,9/19/2013,0,56,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39417,ARMENIA,ARMENIA-YEREVAN,9/19/2013,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
39418,AUSTRALIA,AUSTRALIA-CANBERRA,9/19/2013,1,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39419,AUSTRALIA,AUSTRALIA-MELBOURNE,9/19/2013,1,108,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39420,AUSTRALIA,AUSTRALIA-PERTH,9/19/2013,1,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39421,AUSTRALIA,AUSTRALIA-SYDNEY,9/19/2013,1,147,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39422,AUSTRIA,AUSTRIA-VIENNA,9/19/2013,0,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39423,AZERBAIJAN,AZERBEIJAN-BAKU,9/19/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39424,BELGIUM,BELGIUM-BRUSSELS,9/19/2013,0,72,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39425,BANGLADESH,BANGLADESH-CHITTAGONG,9/19/2013,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39426,BANGLADESH,BANGLADESH-DHAKA,9/19/2013,0,1435,66,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4
39427,BANGLADESH,BANGLADESH-RAJSHAHI,9/19/2013,0,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39428,BULGARIA,BULGARIA-SOFIA,9/19/2013,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39429,BAHRAIN,BAHRAIN-ALDIYA,9/19/2013,0,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39430,BRAZIL,BRAZIL-BRASILIA,9/19/2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39431,BRAZIL,BRAZIL-SAOPAULO,9/19/2013,0,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39432,BRUNEI,BRUNEI-DARUSSALAM,9/19/2013,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39433,CANADA,CANADA-OTTAWA,9/19/2013,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39434,CANADA,CANADA-TORONTO,9/19/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39435,SWITZERLAND,SWITZERLAND-BERNE,9/19/2013,0,145,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39436,CHILE,CHILE-SANTIAGO,9/19/2013,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39437,CHINA,CHINA-BEIJING,9/19/2013,0,65,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
39438,CHINA,CHINA-GUANGZHOU,9/19/2013,0,54,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39439,CHINA,CHINA-HONGKONG,9/19/2013,0,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39440,CHINA,CHINA-SHANGHAI,9/19/2013,6,70,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
